sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y,regime,sample_index,trajectory_window_index,trajectory_group,partition,class_mix,vulnerable_present,nearest_range,reference_low_confidence_or_miss,small_object_present,edge_truncated_present
moving_ego_pps200000_low_8loops_stride2_003775_frame89594,89594,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,25.06,20.945,3.726,7.452,0.5,0.5,-74.31819915771484,24.670827865600582,moving_ego_pps200000_low_8loops_stride2,3775,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_003787_frame89618,89618,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.376,16.904,3.711,7.422,0.5,0.5,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3787,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,present
moving_ego_pps200000_low_8loops_stride2_003789_frame89622,89622,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.071,16.606,3.714,7.429,0.5,0.5,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3789,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,present
moving_ego_pps200000_low_8loops_stride2_003802_frame89648,89648,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3802,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003803_frame89650,89650,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3803,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003810_frame89664,89664,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3810,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003811_frame89666,89666,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3811,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003814_frame89672,89672,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3814,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003831_frame89706,89706,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,1.0,0.0,-70.44560241699219,24.63783264160156,moving_ego_pps200000_low_8loops_stride2,3831,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_003848_frame89740,89740,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,5.071,5.071,5.789,5.789,0.0,1.0,-60.78413391113281,24.17389297485352,moving_ego_pps200000_low_8loops_stride2,3848,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_003908_frame89860,89860,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,32.083,32.083,0.0,0.0,1.0,0.0,-45.14090347290039,-7.945026874542236,moving_ego_pps200000_low_8loops_stride2,3908,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003917_frame89878,89878,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,32.24,26.133,0.0,0.0,1.0,0.0,-45.213287353515625,-13.905953407287598,moving_ego_pps200000_low_8loops_stride2,3917,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,29.953,23.486,0.0,0.0,1.0,0.0,-45.25209426879883,-16.559328079223633,moving_ego_pps200000_low_8loops_stride2,3921,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.486,16.867,0.0,0.0,1.0,0.0,-45.32826614379883,-23.20137596130371,moving_ego_pps200000_low_8loops_stride2,3931,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.958,16.198,0.0,0.0,1.0,0.0,-45.33736038208008,-23.872095108032227,moving_ego_pps200000_low_8loops_stride2,3932,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.438,15.533,0.0,0.0,1.0,0.0,-45.34587097167969,-24.540828704833984,moving_ego_pps200000_low_8loops_stride2,3933,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.495,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3951,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.489,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3952,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003958_frame89960,89960,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.451,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3958,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003959_frame89962,89962,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.445,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3959,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003963_frame89970,89970,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.422,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3963,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003975_frame89994,89994,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.364,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3975,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_003982_frame90008,90008,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.114,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656,moving_ego_pps200000_low_8loops_stride2,3982,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003988_frame90020,90020,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.308,9.99,2.146,4.292,0.5,0.5,-45.373783111572266,-32.716243743896484,moving_ego_pps200000_low_8loops_stride2,3988,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003991_frame90026,90026,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,20.756,11.034,3.106,6.212,0.5,0.5,-45.36520767211914,-34.544124603271484,moving_ego_pps200000_low_8loops_stride2,3991,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_003993_frame90030,90030,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,20.76,12.551,3.711,7.423,0.5,0.5,-45.35515594482422,-35.87126159667969,moving_ego_pps200000_low_8loops_stride2,3993,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004005_frame90054,90054,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.131,20.488,2.458,7.373,0.667,0.333,-45.27079391479492,-43.82756042480469,moving_ego_pps200000_low_8loops_stride2,4005,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004007_frame90058,90058,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,26.866,19.228,2.448,7.343,0.667,0.333,-45.25241470336914,-45.14980316162109,moving_ego_pps200000_low_8loops_stride2,4007,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004013_frame90070,90070,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,26.406,15.942,2.473,7.418,0.667,0.333,-45.21833801269531,-49.10707092285156,moving_ego_pps200000_low_8loops_stride2,4013,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_004016_frame90076,90076,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,32.422,28.292,3.711,7.421,0.5,0.5,-45.32345581054688,-51.0938720703125,moving_ego_pps200000_low_8loops_stride2,4016,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,present,absent,present
moving_ego_pps200000_low_8loops_stride2_004021_frame90086,90086,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.634,32.67,3.713,7.425,0.5,0.5,-46.14358139038086,-54.30385208129883,moving_ego_pps200000_low_8loops_stride2,4021,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,present,present,present
moving_ego_pps200000_low_8loops_stride2_004022_frame90088,90088,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.734,33.544,3.701,7.403,0.5,0.5,-46.39087677001953,-54.92206954956055,moving_ego_pps200000_low_8loops_stride2,4022,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,absent,present,present
moving_ego_pps200000_low_8loops_stride2_004039_frame90122,90122,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,24.904,24.904,0.0,0.0,1.0,0.0,-53.91522979736328,-63.162384033203125,moving_ego_pps200000_low_8loops_stride2,4039,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004045_frame90134,90134,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,21.845,21.845,0.0,0.0,1.0,0.0,-57.63582611083984,-64.63578796386719,moving_ego_pps200000_low_8loops_stride2,4045,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,pedestrian_only,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004048_frame90140,90140,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,20.355,20.355,0.0,0.0,1.0,0.0,-59.610008239746094,-64.99253845214844,moving_ego_pps200000_low_8loops_stride2,4048,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,pedestrian_only,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004055_frame90154,90154,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,17.004,17.004,0.0,0.0,1.0,0.0,-64.24526977539062,-65.28289031982422,moving_ego_pps200000_low_8loops_stride2,4055,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004057_frame90158,90158,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,27.642,16.053,0.0,0.0,1.0,0.0,-65.57196044921875,-65.32772827148438,moving_ego_pps200000_low_8loops_stride2,4057,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004062_frame90168,90168,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.861,13.725,0.0,0.0,1.0,0.0,-68.87750244140625,-65.40876770019531,moving_ego_pps200000_low_8loops_stride2,4062,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_004069_frame90182,90182,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,15.366,3.925,2.468,7.405,0.667,0.333,-73.50636291503906,-65.17402648925781,moving_ego_pps200000_low_8loops_stride2,4069,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_004070_frame90184,90184,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,15.093,4.162,2.469,7.408,0.667,0.333,-74.16728973388672,-65.12383270263672,moving_ego_pps200000_low_8loops_stride2,4070,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,le_12m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_004093_frame90230,90230,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,17.178,15.782,3.728,7.456,0.5,0.5,-88.61389923095703,-60.62873840332031,moving_ego_pps200000_low_8loops_stride2,4093,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_004104_frame90252,90252,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,18.15,9.936,3.688,7.375,0.5,0.5,-94.58110809326172,-56.476539611816406,moving_ego_pps200000_low_8loops_stride2,4104,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_low_8loops_stride2_004109_frame90262,90262,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.193,8.506,3.707,7.413,0.5,0.5,-97.01139068603516,-54.21168518066406,moving_ego_pps200000_low_8loops_stride2,4109,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_low_8loops_stride2_004110_frame90264,90264,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.481,8.371,3.706,7.413,0.5,0.5,-97.4828872680664,-53.741455078125,moving_ego_pps200000_low_8loops_stride2,4110,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_004117_frame90278,90278,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.065,35.065,6.393,6.393,0.0,1.0,-100.50362396240234,-50.17545318603516,moving_ego_pps200000_low_8loops_stride2,4117,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004126_frame90296,90296,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,37.581,37.283,0.655,1.31,0.5,0.5,-103.82423400878906,-45.18841552734375,moving_ego_pps200000_low_8loops_stride2,4126,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004131_frame90306,90306,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,34.449,34.13,0.0,0.0,0.5,0.0,-105.36524200439452,-42.24259948730469,moving_ego_pps200000_low_8loops_stride2,4131,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004139_frame90322,90322,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,31.318,31.018,3.59,4.573,0.0,1.0,-107.3940887451172,-37.34054946899414,moving_ego_pps200000_low_8loops_stride2,4139,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004142_frame90328,90328,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,31.736,31.018,4.276,4.448,0.0,1.0,-108.01380157470705,-35.45585632324219,moving_ego_pps200000_low_8loops_stride2,4142,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004148_frame90340,90340,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,33.638,32.37,6.25,7.424,0.0,1.0,-109.00404357910156,-31.59585189819336,moving_ego_pps200000_low_8loops_stride2,4148,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004152_frame90348,90348,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.479,34.731,7.389,7.449,0.0,1.0,-109.4926528930664,-28.98457908630371,moving_ego_pps200000_low_8loops_stride2,4152,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004154_frame90352,90352,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,38.108,36.329,7.423,7.449,0.0,1.0,-109.68881225585938,-27.670957565307617,moving_ego_pps200000_low_8loops_stride2,4154,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004218_frame90480,90480,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.005,33.853,1.483,2.965,0.5,0.5,-108.95057678222656,14.56410789489746,moving_ego_pps200000_low_8loops_stride2,4218,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004220_frame90484,90484,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.433,31.318,1.796,3.593,0.5,0.5,-108.36837005615234,15.768021583557127,moving_ego_pps200000_low_8loops_stride2,4220,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004226_frame90496,90496,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,28.499,22.696,2.615,5.229,0.5,0.5,-106.14820861816406,19.09388732910156,moving_ego_pps200000_low_8loops_stride2,4226,6,moving_ego_pps200000_low_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004360_frame90764,90764,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.582,39.582,0.0,0.0,1.0,0.0,-70.274658203125,24.64092445373535,moving_ego_pps200000_low_8loops_stride2,4360,7,moving_ego_pps200000_low_8loops_stride2::loop7,confirmation,pedestrian_only,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_004363_frame90770,90770,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.114,39.114,0.0,0.0,1.0,0.0,-70.274658203125,24.64092445373535,moving_ego_pps200000_low_8loops_stride2,4363,7,moving_ego_pps200000_low_8loops_stride2::loop7,confirmation,pedestrian_only,present,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_004369_frame90782,90782,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,38.185,38.185,0.0,0.0,1.0,0.0,-70.274658203125,24.64092445373535,moving_ego_pps200000_low_8loops_stride2,4369,7,moving_ego_pps200000_low_8loops_stride2::loop7,confirmation,pedestrian_only,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_004374_frame90792,90792,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,37.416,37.416,0.0,0.0,1.0,0.0,-70.274658203125,24.64092445373535,moving_ego_pps200000_low_8loops_stride2,4374,7,moving_ego_pps200000_low_8loops_stride2::loop7,confirmation,pedestrian_only,present,gt_25m,present,present,absent
