sample_id,frame_id,source_prefix,collection_index,block,audit_split,density_bin
moving_ego_pps200000_crowded_8loops_stride2_003952_frame110098,110098,moving_ego_pps200000_crowded_8loops_stride2,3952,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003956_frame110106,110106,moving_ego_pps200000_crowded_8loops_stride2,3956,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003957_frame110108,110108,moving_ego_pps200000_crowded_8loops_stride2,3957,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003959_frame110112,110112,moving_ego_pps200000_crowded_8loops_stride2,3959,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003966_frame110126,110126,moving_ego_pps200000_crowded_8loops_stride2,3966,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003967_frame110128,110128,moving_ego_pps200000_crowded_8loops_stride2,3967,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_003968_frame110130,110130,moving_ego_pps200000_crowded_8loops_stride2,3968,158,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004001_frame110196,110196,moving_ego_pps200000_crowded_8loops_stride2,4001,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004007_frame110208,110208,moving_ego_pps200000_crowded_8loops_stride2,4007,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004010_frame110214,110214,moving_ego_pps200000_crowded_8loops_stride2,4010,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004012_frame110218,110218,moving_ego_pps200000_crowded_8loops_stride2,4012,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004016_frame110226,110226,moving_ego_pps200000_crowded_8loops_stride2,4016,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004022_frame110238,110238,moving_ego_pps200000_crowded_8loops_stride2,4022,160,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004046_frame110286,110286,moving_ego_pps200000_crowded_8loops_stride2,4046,161,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004057_frame110308,110308,moving_ego_pps200000_crowded_8loops_stride2,4057,162,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004082_frame110358,110358,moving_ego_pps200000_crowded_8loops_stride2,4082,163,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004087_frame110368,110368,moving_ego_pps200000_crowded_8loops_stride2,4087,163,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004089_frame110372,110372,moving_ego_pps200000_crowded_8loops_stride2,4089,163,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004097_frame110388,110388,moving_ego_pps200000_crowded_8loops_stride2,4097,163,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004101_frame110396,110396,moving_ego_pps200000_crowded_8loops_stride2,4101,164,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004114_frame110422,110422,moving_ego_pps200000_crowded_8loops_stride2,4114,164,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004116_frame110426,110426,moving_ego_pps200000_crowded_8loops_stride2,4116,164,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004119_frame110432,110432,moving_ego_pps200000_crowded_8loops_stride2,4119,164,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004129_frame110452,110452,moving_ego_pps200000_crowded_8loops_stride2,4129,165,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004139_frame110472,110472,moving_ego_pps200000_crowded_8loops_stride2,4139,165,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004143_frame110480,110480,moving_ego_pps200000_crowded_8loops_stride2,4143,165,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004150_frame110494,110494,moving_ego_pps200000_crowded_8loops_stride2,4150,166,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004154_frame110502,110502,moving_ego_pps200000_crowded_8loops_stride2,4154,166,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004161_frame110516,110516,moving_ego_pps200000_crowded_8loops_stride2,4161,166,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004163_frame110520,110520,moving_ego_pps200000_crowded_8loops_stride2,4163,166,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004166_frame110526,110526,moving_ego_pps200000_crowded_8loops_stride2,4166,166,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004177_frame110548,110548,moving_ego_pps200000_crowded_8loops_stride2,4177,167,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_004178_frame110550,110550,moving_ego_pps200000_crowded_8loops_stride2,4178,167,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_004187_frame110568,110568,moving_ego_pps200000_crowded_8loops_stride2,4187,167,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004189_frame110572,110572,moving_ego_pps200000_crowded_8loops_stride2,4189,167,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004194_frame110582,110582,moving_ego_pps200000_crowded_8loops_stride2,4194,167,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004199_frame110592,110592,moving_ego_pps200000_crowded_8loops_stride2,4199,167,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004204_frame110602,110602,moving_ego_pps200000_crowded_8loops_stride2,4204,168,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004206_frame110606,110606,moving_ego_pps200000_crowded_8loops_stride2,4206,168,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004231_frame110656,110656,moving_ego_pps200000_crowded_8loops_stride2,4231,169,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004232_frame110658,110658,moving_ego_pps200000_crowded_8loops_stride2,4232,169,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004250_frame110694,110694,moving_ego_pps200000_crowded_8loops_stride2,4250,170,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004253_frame110700,110700,moving_ego_pps200000_crowded_8loops_stride2,4253,170,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_004257_frame110708,110708,moving_ego_pps200000_crowded_8loops_stride2,4257,170,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004263_frame110720,110720,moving_ego_pps200000_crowded_8loops_stride2,4263,170,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004280_frame110754,110754,moving_ego_pps200000_crowded_8loops_stride2,4280,171,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004286_frame110766,110766,moving_ego_pps200000_crowded_8loops_stride2,4286,171,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004293_frame110780,110780,moving_ego_pps200000_crowded_8loops_stride2,4293,171,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004303_frame110800,110800,moving_ego_pps200000_crowded_8loops_stride2,4303,172,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004309_frame110812,110812,moving_ego_pps200000_crowded_8loops_stride2,4309,172,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004317_frame110828,110828,moving_ego_pps200000_crowded_8loops_stride2,4317,172,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004331_frame110856,110856,moving_ego_pps200000_crowded_8loops_stride2,4331,173,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004333_frame110860,110860,moving_ego_pps200000_crowded_8loops_stride2,4333,173,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004334_frame110862,110862,moving_ego_pps200000_crowded_8loops_stride2,4334,173,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004336_frame110866,110866,moving_ego_pps200000_crowded_8loops_stride2,4336,173,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004340_frame110874,110874,moving_ego_pps200000_crowded_8loops_stride2,4340,173,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004342_frame110878,110878,moving_ego_pps200000_crowded_8loops_stride2,4342,173,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004343_frame110880,110880,moving_ego_pps200000_crowded_8loops_stride2,4343,173,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004356_frame110906,110906,moving_ego_pps200000_crowded_8loops_stride2,4356,174,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_004371_frame110936,110936,moving_ego_pps200000_crowded_8loops_stride2,4371,174,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004389_frame110972,110972,moving_ego_pps200000_crowded_8loops_stride2,4389,175,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004391_frame110976,110976,moving_ego_pps200000_crowded_8loops_stride2,4391,175,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004410_frame111014,111014,moving_ego_pps200000_crowded_8loops_stride2,4410,176,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004411_frame111016,111016,moving_ego_pps200000_crowded_8loops_stride2,4411,176,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004412_frame111018,111018,moving_ego_pps200000_crowded_8loops_stride2,4412,176,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004417_frame111028,111028,moving_ego_pps200000_crowded_8loops_stride2,4417,176,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004427_frame111048,111048,moving_ego_pps200000_crowded_8loops_stride2,4427,177,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004434_frame111062,111062,moving_ego_pps200000_crowded_8loops_stride2,4434,177,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004436_frame111066,111066,moving_ego_pps200000_crowded_8loops_stride2,4436,177,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004450_frame111094,111094,moving_ego_pps200000_crowded_8loops_stride2,4450,178,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004454_frame111102,111102,moving_ego_pps200000_crowded_8loops_stride2,4454,178,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004459_frame111112,111112,moving_ego_pps200000_crowded_8loops_stride2,4459,178,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004461_frame111116,111116,moving_ego_pps200000_crowded_8loops_stride2,4461,178,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004477_frame111148,111148,moving_ego_pps200000_crowded_8loops_stride2,4477,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004482_frame111158,111158,moving_ego_pps200000_crowded_8loops_stride2,4482,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004484_frame111162,111162,moving_ego_pps200000_crowded_8loops_stride2,4484,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004493_frame111180,111180,moving_ego_pps200000_crowded_8loops_stride2,4493,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004494_frame111182,111182,moving_ego_pps200000_crowded_8loops_stride2,4494,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004496_frame111186,111186,moving_ego_pps200000_crowded_8loops_stride2,4496,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004498_frame111190,111190,moving_ego_pps200000_crowded_8loops_stride2,4498,179,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004500_frame111194,111194,moving_ego_pps200000_crowded_8loops_stride2,4500,180,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004517_frame111228,111228,moving_ego_pps200000_crowded_8loops_stride2,4517,180,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004525_frame111244,111244,moving_ego_pps200000_crowded_8loops_stride2,4525,181,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004531_frame111256,111256,moving_ego_pps200000_crowded_8loops_stride2,4531,181,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004536_frame111266,111266,moving_ego_pps200000_crowded_8loops_stride2,4536,181,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004545_frame111284,111284,moving_ego_pps200000_crowded_8loops_stride2,4545,181,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004551_frame111296,111296,moving_ego_pps200000_crowded_8loops_stride2,4551,182,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004560_frame111314,111314,moving_ego_pps200000_crowded_8loops_stride2,4560,182,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004561_frame111316,111316,moving_ego_pps200000_crowded_8loops_stride2,4561,182,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004563_frame111320,111320,moving_ego_pps200000_crowded_8loops_stride2,4563,182,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004577_frame111348,111348,moving_ego_pps200000_crowded_8loops_stride2,4577,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004580_frame111354,111354,moving_ego_pps200000_crowded_8loops_stride2,4580,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004583_frame111360,111360,moving_ego_pps200000_crowded_8loops_stride2,4583,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004584_frame111362,111362,moving_ego_pps200000_crowded_8loops_stride2,4584,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004592_frame111378,111378,moving_ego_pps200000_crowded_8loops_stride2,4592,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004595_frame111384,111384,moving_ego_pps200000_crowded_8loops_stride2,4595,183,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004603_frame111400,111400,moving_ego_pps200000_crowded_8loops_stride2,4603,184,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004606_frame111406,111406,moving_ego_pps200000_crowded_8loops_stride2,4606,184,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004607_frame111408,111408,moving_ego_pps200000_crowded_8loops_stride2,4607,184,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004620_frame111434,111434,moving_ego_pps200000_crowded_8loops_stride2,4620,184,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004623_frame111440,111440,moving_ego_pps200000_crowded_8loops_stride2,4623,184,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004635_frame111464,111464,moving_ego_pps200000_crowded_8loops_stride2,4635,185,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_004640_frame111474,111474,moving_ego_pps200000_crowded_8loops_stride2,4640,185,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004642_frame111478,111478,moving_ego_pps200000_crowded_8loops_stride2,4642,185,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004662_frame111518,111518,moving_ego_pps200000_crowded_8loops_stride2,4662,186,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004670_frame111534,111534,moving_ego_pps200000_crowded_8loops_stride2,4670,186,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004678_frame111550,111550,moving_ego_pps200000_crowded_8loops_stride2,4678,187,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004684_frame111562,111562,moving_ego_pps200000_crowded_8loops_stride2,4684,187,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004692_frame111578,111578,moving_ego_pps200000_crowded_8loops_stride2,4692,187,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004714_frame111622,111622,moving_ego_pps200000_crowded_8loops_stride2,4714,188,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_004719_frame111632,111632,moving_ego_pps200000_crowded_8loops_stride2,4719,188,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_004741_frame111676,111676,moving_ego_pps200000_crowded_8loops_stride2,4741,189,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_004742_frame111678,111678,moving_ego_pps200000_crowded_8loops_stride2,4742,189,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_004745_frame111684,111684,moving_ego_pps200000_crowded_8loops_stride2,4745,189,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_004752_frame111698,111698,moving_ego_pps200000_crowded_8loops_stride2,4752,190,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_004755_frame111704,111704,moving_ego_pps200000_crowded_8loops_stride2,4755,190,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_004761_frame111716,111716,moving_ego_pps200000_crowded_8loops_stride2,4761,190,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004773_frame111740,111740,moving_ego_pps200000_crowded_8loops_stride2,4773,190,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004776_frame111746,111746,moving_ego_pps200000_crowded_8loops_stride2,4776,191,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004798_frame111790,111790,moving_ego_pps200000_crowded_8loops_stride2,4798,191,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004807_frame111808,111808,moving_ego_pps200000_crowded_8loops_stride2,4807,192,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004816_frame111826,111826,moving_ego_pps200000_crowded_8loops_stride2,4816,192,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004817_frame111828,111828,moving_ego_pps200000_crowded_8loops_stride2,4817,192,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_004844_frame111882,111882,moving_ego_pps200000_crowded_8loops_stride2,4844,193,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_004845_frame111884,111884,moving_ego_pps200000_crowded_8loops_stride2,4845,193,audit_test,3-4
